team,video,title,artistMain,artistSub,ko_translate,ko_read,en_read,sub1,sub2,sub3
765,https://youtu.be/bBbUgA4VzrI,ね～え？(Ne~e?),미키,,네,네에에,Nee,네에,,
765,https://youtu.be/s_oCIm4VxPk,ねがいひとつ(Negai Hitotsu),유키호,,소원 한가지,네가이히토츠,Negai Hitotsu,소원하나,,
765,https://youtu.be/cCXD0_qTVik,ハニカミ!ファーストバイト(Hanikami! First Bite),아즈사,,하니카미,하니카미퍼스트바이트,Hanikami! First Bite,hanikami,,
765,https://youtu.be/JZ3iieTYsx4,はらり、ひらり(Harari Hirari),야요이,,,하라리히라리,Harari Hirari,,,
765,https://youtu.be/oXHQdYuwLms,ハリキリ★ラリー (Harikiri★Rally),마코토,,날지못하는새는밤에운다,하리키리랠리뉴송,Harikiri★Rally,하리키리랠리,,
765,https://youtu.be/AkhYDLKrIsE,はるのきおく(Haru no Kioku),이오리,,봄의기억,하루노키오쿠,Haru no Kioku,,,
765,https://youtu.be/GdA6sQ8pHzs,バレンタイン (Valentine),아미:마미:미키,쌍둥이:미키,,발렌타인,Valentine,바렌타인,,
765,https://youtu.be/Oqn-LEXEqJo,バレンタイン・キッス(Valentine Kiss),이오리,,,발렌타인키스,Valentine Kiss,바렌타인키스,,
765,https://youtu.be/08erDGG-H1A,ハロー (Hello),치하야,,하로,헬로,Hello,안녕,,
765,https://youtu.be/oE-2mR78B2o,ハロー＊ランチタイム (Hello＊Lunchtime),하루카:치하야:마코토:리츠코,,,헬로런치타임,Hello＊Lunchtime,하로런치타임,,
765,https://youtu.be/sczagaz-TSg,ヒーロー(Hero),야요이,,히로,히어로,Hero,히이로,,
765,https://www.youtube.com/watch?v=-ohcOkzzYVI,ビジョナリー (Visionary),펑키 노트,뻥키노트/FunkyNote/야요이:이오리:아미:마미:히비키,비져너리,Visionary,비져나리,비죠너리,비죠나리,
765,https://www.youtube.com/watch?v=G4_nK9Pgb4k,ひとりぼっちの歌 (Hitori Bocchi no Uta),프로듀서,P/푸치P/푸치마스P/마지마P,외톨이의 노래,히토리봇치노우타,hitori bocchi no uta,,,
765,https://youtu.be/gYqmC0locgM,ピピカ・リリカ (Pipika・ririka),야요이,,,피피카리리카,pipika ririka,삐삐카리리카,,
765,https://youtu.be/T2U2XcbKeLc,ヒミツの珊瑚礁 (Himitsu no sangoshou),료,,비밀의 산호초,himitsu no sangoshou,himitsu no sangosho,히미츠노산고쇼우,,
765,https://youtu.be/AHQNOHK0-sY,ふたつの月(Futatsu no Tsuki),타카네,,두개의달,후타츠노츠키,Futatsu no Tsuki,,,
765,https://youtu.be/xYLbsIiRp0Q,フタリの記憶 (Futari no Kioku),이오리,,두사람의기억,후타리노키오쿠,Futari no Kioku,둘의기억,,
765,https://youtu.be/z8t35TXO034,ふたりのもじぴったん (Futari no Moji Pittan),치하야,,,후타리노모지핏탄,Futari no Moji Pittan,후타리노모지피땅,,
765,https://youtu.be/t7TrAV2ON3o,プラ・ソニック・ラブ!(Pla-sonic LOVE!),야요이,,,플라소닉러브,plasonic love,프라소닉러브,,
765,https://youtu.be/mg6Mio6AFHo,フラワーガール (Flower Girl),타카네,,꽃녀,플라워걸,Flower Girl,,,
765,https://www.youtube.com/watch?v=qmBe1dgBevM,プリコグ (Precog),미즈타니 에리,,프리코그,precog,푸리코그,푸리코구,미리앎,
765,https://youtu.be/K6RCJuVvdKo,ブルウ・スタア(Blue Star),마코토:히비키,,,블루스타,Blue Star,,,
765,https://youtu.be/vroFBJeb1TE,ふるふるフューチャー (Furufuru Future),미키,,후루후루퓨처,FurufuruFuture,후루후루퓨쳐,,,
765,https://youtu.be/7mvQ136wWcw,ふるふるフューチャー☆ (Furufuru Future☆),미키,,,후루후루퓨쳐,Furufuru Future☆,,,
765,https://youtu.be/3WEHFS8rVWw,ホウキ雲 (Houki Kumo),이오리,,빗자루구름,Houkikumo,호우키쿠모,호우키구모,,
765,https://youtu.be/h_53Bq3AAks,ポジティブシンカー! (Positive Thinker!),아미,,포지티브싱커,포지티브띵커,Positive Thinker,포지티브씽커,,
765,https://youtu.be/nEGKd2SNfVo,マイペースでいきましょう(My Pace de Ikimashou),리츠코:아미:마미:이오리:히비키,,마이페이스로가자,마이페이스데이키마쇼우,My Pace de Ikimashou,마이페이스데이키마쇼,,
765,https://youtu.be/CdmrsI1ATBI,マジで…! (Majide...!),765PRO ALLSTARS,하루카/765프로 올스타즈,정말로,마지데,majide,,,
765,https://youtu.be/jWOrQu49h2c,またね (Matane),하루카:이오리:히비키:리츠코:유키호,,마타네,Matane,,,,
765,https://youtu.be/60rTEA65PWw,まっくら森の歌 (Makkura Mori no Uta),치하야,,,막쿠라모리노우타,Makkura Mori no Uta,맛쿠라모리노우타,,
765,https://youtu.be/qp5epRIfPsk,まっすぐ (Massugu),마코토:아즈사:리츠코,,직진,맛스구,Massugu,똑바로,마쓰구,
765,https://youtu.be/1_LY7jx6dMY,まほろば(Mahoroba),야요이,,멋진장소,마호로바,Mahoroba,,,
765,https://youtu.be/qTQ7pupCvx4,マリオネットの心 (Marionette no Kokoro),미키,,마리오네트의마음,마리오네트노코코로,Marionette no Kokoro,,,
765,https://youtu.be/kejkyPjQRoc,ムーンライト伝説 (Moonlight Densetsu),하루카,,달빛전설,문라이트덴세츠,Moonlight Densetsu,문라이트전설,,
765,https://youtu.be/TRvTwcNBdhA,メランコリニスタ(Melancholinista),야요이,,우울증환자,멜랑콜리니스타,Melancholinista,메랑코리니스타,멜랑꼴리니스타,메랑꼬리니스타
765,https://youtu.be/Nx7qaDHR_3c,メリー (Merry),하루카:치하야:미키:마코토:야요이,,메리,Merry,,,,
765,https://youtu.be/PpgzuFvBtHY,やさしい両手 (Yasashii Ryoute),타카네,,상냥한양손,야사시이요우테,Yasashii Ryoute,친절한양손,야사시이료우테,
765,https://youtu.be/nrfhPkCALrc,やさしい気持ち(Yasashii Kimochi),이오리,,상냥한기분,야사시이키모치,Yasashii Kimochi,야사시이기모찌,,
765,https://youtu.be/TZWvNkZyTis,ゆりゆららららゆる(YuriyurarararayuruyuriDaijiken),하루카:치하야:미키:야요이,,유루유리,유리유라라라라유루유리다이지켄,YuriyurarararayuruyuriDaijiken,yuruyuri,유리유라라라라유루유리대사건,
765,https://youtu.be/P9A-aG71j5M,ヨーイドン!!(Yooi Don!!),마코토,,요이땅,요오이돈,Yooi Don!!,준비땅,요이돈,
765,https://youtu.be/U3WVphZQsr8,ラ♥ブ♥リ♥ (Lo♥ve♥ly♥),아즈사,,라부리,러블리,lovely,라브리,,
765,https://www.youtube.com/watch?v=PhtLo-jHdeg,ら♪ら♪ら♪わんだぁらんど (La♪La♪La♪Wonderland),765PRO ALLSTARS,765프로 올스타즈,원더랜드,라라라원더랜드,La♪La♪La♪Wonderland,,,
765,https://youtu.be/wp3-TCy-4TY,ラビットパニック(Rabbit Panic),이오리,,,래빗패닉,Rabbit Panic,레빗패닉,,
765,https://youtu.be/06ujFv3bXIY,らびゅらびゅ(Rabyu Rabyu),야요이,,,라뷰라뷰,Rabyu Rabyu,러뷰러뷰,,
765,https://youtu.be/UrAfAlqgIzU,ラムネ色 青春 (Ramune-Iro Seishun),765PRO ALLSTARS,765프로 올스타즈,라무네빛청춘,Ramuneiroseishun,라무네이로세이슌,,,
765,https://youtu.be/HnulddzLLZk,ラムのラブソング(Lum no Love Song),아미:마미,,라무의 러브송,라무노어브송,Lum no Love Song,Ramu no love song,,
765,https://youtu.be/V-bPZs1XtW4,リゾラ(Rizora),이오리,,,리조라,Rizora,니조랄,,
765,https://youtu.be/J3MHkYmJsZA,リフレクティア (Reflectia),아즈사,,리플렉티아,Reflectia,,,,
765,https://youtu.be/1MOEsue86kw,リルラ リルハ (Rirura Riruha),야요이,,,리루라 리루하,Rirura Riruha,,,
765,https://youtu.be/limqU3jejrE,ロイヤルストレートフラッシュ(Royal Straight Flush),이오리,,로얄스트레이트플러시,로열스트레이트플러시,Royal Straight Flush,로티플,로얄스트레이트플러쉬,로열스트레이트플러쉬
765,https://youtu.be/iIvfgOcXDKo,ロマンティック 浮かれモード (Romantic Ukare Mode),마코토,,로맨틱들뜸모드,로맨틱 우카레 모드,Romantic Ukare Mode,로맨틱우카레모도,로만치쿠우카레모도,
라디오,https://youtu.be/kzTIKrqVMdc,Akatsuki no Kuruma,,,아카츠키노쿠루마,적월의자동차,Akatsuki no Kuruma,,,
라디오,https://youtu.be/K-WHLVBnZ6k,Amagi Etsue,,,아마기에츠에,,Amagi Etsue,,,
라디오,https://youtu.be/-tPoLZ02J-g,Beruseiyu no Bara ~Bara wa Utsukushiku Chiru,,,베르사유의 장미 장미는 아름답게 진다,베르세이유노바라바라와우츠쿠시쿠치루,beruseiyu no bara bara wa utsukushiku chiru,베르사유노바라바라와우츠쿠시쿠치루,,
라디오,https://youtu.be/tYi_6GfcsWM,Blue Water,,,블루워터,블루워처,Blue Water,,,
라디오,https://youtu.be/3lg-pOxpDCo,Delicate ni Suki Shite,,,,델리케이트니스키시테,Delicate ni Suki Shite,,,
라디오,https://youtu.be/pZTDxU1sH9M,Drill de Runrun Kururunrun,,,드릴로룽룽쿠루룽룽,드릴데룽룽쿠루룽룽,Drill de Runrun Kururunrun,드릴데룬룬쿠루룬룬,드릴로룬룬쿠루룬룬,
라디오,https://youtu.be/B9hzg0ryyW0,ETERNAL WIND ~Hohoemi wa Hikaru Kaze no Naka~,,,,이터널 윈드 호호에미와 히카루 카제노 나카,ETERNAL WIND ~Hohoemi wa Hikaru Kaze no Naka~,,,
라디오,https://youtu.be/NiMdHFYnl1I,Gake no Ue no Ponyo,,,벼랑위의포뇨,가케노우에노포뇨,Gake no Ue no Ponyo,,,
라디오,https://youtu.be/d74JbNmmu2Y,Gekkasai ~ la festa sotto la luna ~,,,,겟카사이 라 페스타 소토 라 루나,Gekkasai ~ la festa sotto la luna ~,,,
라디오,https://youtu.be/VitRLqJm4Wc,KI ZU NA ~ Haruka Naru Mono he,,,키즈나,키즈나 하루카 나루 모노에,KI ZU NA ~ Haruka Naru Mono he,kizuna,,
라디오,https://youtu.be/rzo6GFRPl8o,Mamotte Agetai,,,지켜주고싶어,마못테아게타이,Mamotte Agetai,,,
라디오,https://youtu.be/tUOk4WjLqdk,Marunouchi Sadistic,,,,마루노치사디스틱,Marunouchi Sadistic,마루노우치사디스틱,마루노우치새디스틱,마루노치새디스틱
라디오,https://youtu.be/hxp1UGqOVaw,Miracle Girl,,,기적녀,미라클걸,Miracle Girl,미라쿠루갸루,,
라디오,https://youtu.be/gtG07xYp0oo,Nee! Muumin,,,네에무민,네에무우민,Nee! Muumin,야무민,,
라디오,https://youtu.be/VGIfZZ1hD7A,Over Drive,,,,오버드라이브,Over Drive,오바드라이브,,
라디오,https://youtu.be/R0vfiTX0scM,Shinjitsu no Shi,,,진실의죽음,신지츠노시,Shinjitsu no Shi,,,
라디오,https://youtu.be/pP5AsgLtF4g,Soba ni Iru ne,,,곁에있을게,소바니이루네,Soba ni Iru ne,,,
라디오,https://youtu.be/_yTO6tezEns,Sora no Kakera,,,빈조각,소라노카케라,Sora no Kakera,,,
라디오,https://youtu.be/1yxRwQF5GEU,STYLISH QUEEN,,,,스타일리시퀸,STYLISH QUEEN,,,
라디오,https://youtu.be/upIl7wFgFK0,Taiyou to Tsuki,,,태양과달,타이요우도츠키,Taiyou to Tsuki,,,
라디오,https://youtu.be/ETw9xZVs9GI,UFO,,,유포,유에프오,UFO,미확인비행물체,,
라디오,https://youtu.be/TdxZxnXRL3M,URGENT!!!,,,긴급,어전트,URGENT!!!,,,
라디오,https://youtu.be/gahP0oArLGY,Yume Shibai,,,,유메시바이,Yume Shibai,,,
라디오,https://youtu.be/EA2T6l-lFDI,Yumemiru Koro,,,,유메미루코로,Yumemiru Koro,,,
라디오,https://youtu.be/FoZ8sxsGdT0,Yumemiru Shoujou ja Irarenai,,,,유메미루쇼우죠쟈이라레나이,Yumemiru Shoujou ja Irarenai,,,
밀리,https://youtu.be/Qziak73itao,微笑んだから気づいたんだ-Hohoenda kara Kizuitanda,아미,,미소지었기에알아챈거야,호호엔다카라키즈이탄다,Hohoenda kara Kizuitanda,미소에알아챈거야,미소지었기에알았어,
밀리,https://youtu.be/-2gf9sgNjnI,月のほとりで(Tsuki no Hotori de),아즈사,,,츠키노호토리데,Tsuki no Hotori de,,,
밀리,https://youtu.be/WUYBMcZMkhQ,地球ミラーボウル(chikyuu mirror ball),이오리,,지구미러볼,치큐우미러볼,chikyuu mirror ball,,,
밀리,https://youtu.be/_XQ0SPglbgU,追憶のサンドグラス(Tsuioku no Sand Glass),미키,,추억의샌드글래스,츠이오쿠노샌드글래스,Tsuioku no Sand Glass,추억의샌드글라스,,
밀리,https://youtu.be/QMsjvBaunbI,嘆きのFRACTION(Nageki no FRACTION),아즈사,,나게키노프랙션,나게키노FRACTION,Nageki no FRACTION,,,
밀리,https://youtu.be/7E6f0P7v3Nk,合言葉はスタートアップ！(Aikotoba wa startup),히비키:리츠코:야요이:이오리:아미,,구호는 스타트 업,아이코토바와스타트업,Aikotoba wa startup,,,
밀리,https://youtu.be/B4ntbDtROMU,恋花(Koibana),타카네,,연화,코이바나,Koibana,,,
밀리,https://youtu.be/bYpJNfnBrIE,addicted,타카네,,어딕티드,중독된,addicted,에딕티드,애딕티드,중독
밀리,https://youtu.be/bTYDS_6xgQA,Deep Deep Blue,하루카:히비키:야요이,,,딥딥블루,Deep Deep Blue,,,
밀리,https://youtu.be/5N9VhXVbH7A,DEpArture from THe life,아즈사:치하야:타카네,,인생탈출,DEATH,DEpArture from THe life,디파쳐 프롬 더 라이프,,
밀리,https://youtu.be/LBWZ9g7ZSpk,DETECTIVE HIGH! ～Koi Tantei Monogatari～,마미,,디텍티브하이 연애탐정이야기,디텍티브하이 코이탄테이모노가타리,DETECTIVE HIGH! ～Koi Tantei Monogatari～,,,
밀리,https://youtu.be/GJOrAs_eZf0,Dreamy Dream,Xs,이오리:마코토:유키호:미키,꿈꿈,드리미드림,Dreamy Dream,,,
밀리,https://www.youtube.com/watch?v=RzI2nmMpBfE,Everyday Stars!!,765PRO ALLSTARS,765프로 올스타즈,에브리데이스타즈,everyday stars,에브리데이스타즈765올스타즈,everydaystars765allstars,,
밀리,https://youtu.be/oFLuXi5_fAY,FAKE SELF×TRUE SELF,미키,,가짜나진짜나,페이크셀프트루셀프,FAKE SELF×TRUE SELF,,,
밀리,https://youtu.be/ayHGYkKym-E,Fermata in Rapsodia,아즈사:치하야:타카네,,,페르마타인랩소디아,Fermata in Rapsodia,,,
밀리,https://youtu.be/5_GTQ3tNHnE,FLY TO EVERYWHERE,마코토,,,플라이투에브리웨어,FLY TO EVERYWHERE,,,
밀리,https://youtu.be/dX0iUVr40Oc,GREEDY GIRL,리츠코,,,그리디걸,GREEDY GIRL,,,
밀리,https://www.youtube.com/watch?v=R1gRzzdVEmw,"HAPPY♪STEPPING!!DREAMING☆",하루카,,해피스텝핑드리밍,해피스테핑드리밍,HAPPYSTEPPINGDREAMING,,,
밀리,https://youtu.be/1gW8IJKt--k,Impervious Resolution,유키호,,,임페르비우스레졸루션,Impervious Resolution,,,
밀리,https://youtu.be/RtRpG7DW4JA,Just be myself!!,치하야,,,저스트비마이셀프,Just be myself!!,,,
밀리,https://youtu.be/kRAgid_uRE8,LEADER!!,765PRO ALLSTARS,765프로 올스타즈,지도자,리더,LEADER!!,리다,,
밀리,https://youtu.be/CBLSTd12NHY,Liar's good bye,리츠코,,,라이어즈굿바이,Liar's good bye,,,
밀리,https://youtu.be/ZQLUk_tdMVY,Private Road Show playback Weekday,이오리,,,프라이빗로드쇼플레이백위크데이,Private Road Show playback Weekday,,,
밀리,https://youtu.be/50VT1XfZDHU,Rebellion,히비키,,저항,레벨리온,Rebellion,폭동,리벨리온,리밸리온
밀리,https://youtu.be/gHn-UAZKNrI,Smiley days,히비키,,,스마일리데이즈,Smiley days,,,
밀리,https://youtu.be/2UyLeW24ZI0,Snow White,치하야,,,스노우화이트,Snow White,스노화이트,,
밀리,https://youtu.be/UklfjYYWKsc,Thank You!,765PRO ALLSTARS,765프로 올스타즈,ㄳ,땡큐,thank you,ㄱㅅ,감사,
밀리,https://youtu.be/eijUAhrXSHA,VIVA☆アクアリズム,하루카:히비키:야요이,,비바아쿠아리듬,비바아쿠아리즘,VIVA☆アクアリズム,,,
밀리,https://youtu.be/gs2OhhckLkU,Welcome!!,765PRO ALLSTARS,765프로 올스타즈,,웰컴,Welcome!!,,,
밀리,https://youtu.be/9W8a2z93CgE,WORLD WIDE DANCE!!!,마코토,,,월드와이드댄스,WORLD WIDE DANCE!!!,,,
밀리,https://youtu.be/kynthjf5BrA,WOW! I NEED!! ～Singing Monkey Kashou Ken,마미,,Wow I need,와우아이니드싱잉멍키카쇼우켄,WOW! I NEED!! ～Singing Monkey Kashou Ken,,,
밀리,https://youtu.be/v9ZQpc56IE0,キミがいて夢になる(Kimi ga Ite Yume ni Naru),하루카,,너가있어꿈이됨,키미가이테유메니나루,Kimi ga Ite Yume ni Naru,,,
밀리,https://youtu.be/itth7SqQjr4,キラメキ進行形(kirameki shinkoukei),하루카,,키라메키진행형,키라메키신코우케이,kirameki shinkoukei,반짝임진행형,,
밀리,https://youtu.be/O1Tr23oJCno,ストロベリー・キューピッド(strawberry cupid),야요이,,,스트로베리큐피드,strawberry cupid,,,
밀리,https://www.youtube.com/watch?v=PvYuTy0mWhQ,セピアカラフル (Sepia Colorful),마코토,,세피아컬러풀,,Sepia Colorful,,,
밀리,https://youtu.be/jFr746GFQRY,タイムマシンに飛び乗って!-Time Machine ni Tobinotte!,아미,,,타임머신니토비놋테,Time Machine ni Tobinotte!,,,
밀리,https://youtu.be/pie-PYVlHrE,ハートウォーミング(heartwarming),야요이,,하토워밍,하트워밍,heartwarming,,,
밀리,https://youtu.be/jzHAMns4Ay8,ハミングロード(Humming Road),유키호,,,허밍로드,Humming Road,,,
밀리,https://youtu.be/X0ZXrMZCVgw,ラビットファー (Rabbit Fur),Xs,이오리:마코토:유키호:미키,,래빗퍼,rabbit fur,래빗파,레빗퍼,
솔로곡,https://youtu.be/ufV3qQFgDjY,Fate of the World,치하야,,세계의운명,페이트오브더월드,fate of the world,페오월,,
솔로곡,https://youtu.be/2kNgiGXGz4M,GO MY WAY!!,이오리,,고마웨,고마이웨이,GO MY WAY!!,고마웨이,,
솔로곡,https://youtu.be/cm8x3FE8sqc,It's Show,마코토,,잇쇼,잇츠쇼,its show,잇츠쑈,이쑈,잇쑈
솔로곡,https://www.youtube.com/watch?v=v1An2q1Qjbg,Maybe TOMORROW,타카네,,메이비토마로우,메이비토모로우,Maybe TOMORROW,,,
솔로곡,https://www.youtube.com/watch?v=x-KOdZt3wQY,Maybe TOMORROW,야요이,,메이비토마로우,메이비토모로우,Maybe TOMORROW,,,
솔로곡,https://youtu.be/pBQhsGqFWz8,MEGARE!,마미,,,메가레,MEGARE!,,,
솔로곡,https://youtu.be/MvRFXH8FO1c,Melted Snow,아즈사,,녹은눈,멜티드스노우,Melted Snow,멜티드스노,,
솔로곡,https://youtu.be/X3eU6YYnV7c,my song,이오리,,마이쏭,마이송,my song,,,
솔로곡,https://youtu.be/cGHsQ3RmhuA,Yes♪,마코토,,예쓰,예스,Yes♪,,,
솔로곡,https://youtu.be/bwn2sprWh8I,ら♪ら♪ら♪わんだぁらんど (La♪La♪La♪Wonderland),코토리,,원더랜드,라라라원더랜드,La♪La♪La♪Wonderland,,,
솔로곡/S4U,https://www.youtube.com/watch?v=1gzOzNYZyJA,9 02 pm,아미,,9 02 pm,902,,,,
솔로곡/S4U,https://www.youtube.com/watch?v=1jqXvpvS-Ck,9 02 pm,치하야,,9 02 pm,902,,,,
솔로곡/S4U,https://www.youtube.com/watch?v=9203y7bVNeY,9 02 pm,마미,,9 02 pm,902,,,,
솔로곡/S4U,https://www.youtube.com/watch?v=e-perLOtOoQ,9 02 pm,마코토,,9 02 pm,902,,,,
솔로곡/S4U,https://www.youtube.com/watch?v=fU24njJaVNA,9 02 pm,타카네,,9 02 pm,902,,,,
솔로곡/S4U,https://www.youtube.com/watch?v=k5ElFgOp1DE,9 02 pm,리츠코,,9 02 pm,902,,,,
솔로곡/S4U,https://www.youtube.com/watch?v=qUoMj5fo_M4,9 02 pm,하루카,,9 02 pm,902,,,,
솔로곡/S4U,https://www.youtube.com/watch?v=r4OXyHpVa4w,9 02 pm,이오리,,9 02 pm,902,,,,
솔로곡/S4U,https://www.youtube.com/watch?v=w2YAXRVXg6k,9 02 pm,미키,,9 02 pm,902,,,,
솔로곡/S4U,https://www.youtube.com/watch?v=X7dgUAo-qCs,9 02 pm,히비키,,9 02 pm,902,,,,
솔로곡/S4U,https://youtu.be/29D46A7KwQ4,9 02 pm,야요이,,9 02 pm,902,,,,
솔로곡/S4U,https://youtu.be/RZeqDfgvHQ0,9 02 pm,유키호,,9 02 pm,902,,,,
솔로곡/S4U,https://www.youtube.com/watch?v=bjLgX6Y2bAM,Here we go!!,유키호,,Here We Go,히어위고,히위고,,,
KR,https://youtu.be/anqVHbo-o8A,The World Is All One!!,리얼걸 프로젝트,,쟈와완,더월드이즈올원,the world is all one,쟈와루도이즈오루완,,
KR,https://www.youtube.com/watch?v=47NSMastQgc,I MUST GO !,리얼걸 프로젝트,,아이머스트고,I 머스트 고,I MUST GO,,,